,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,y_train
12,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,-0.5011402523360263,1.6439898730535687,-0.8346088766113464,-0.23765948888185565,1.4838599765303369,1.362196912731145,1.2897316626328328,16.9
13,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,0.25048166759510193,0.16079504465798852,-0.9733176922940565,-1.0122759310611165,-0.7736756353323074,29.0
14,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,1.9954493683925412,-0.6082762530298205,-0.5633362405597343,0.08834876583256253,0.6178207946379293,-0.05184634895766258,0.8546276374216821,16.2
15,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-1.6484267847661827,1.4648280635156612,-0.33110059372633976,-0.7462109790279522,-0.31932081589659417,28.0
16,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,1.9954493683925412,-0.6082762530298205,0.521754303646714,0.3419107417215541,0.28422755983057246,0.3080873701399778,-0.10176288320401375,20.0
17,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-1.3771541487145706,0.4505801599596937,-0.694126081533345,-0.8135056261224719,-0.7736756353323074,32.4
18,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-0.8346088766113464,-0.20143634946914266,-0.24425063292194693,-0.6031905534805785,-0.5902309908320821,27.4
19,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-1.1058815126629584,-0.16521321005642967,-0.47608174956979205,-0.5879608473109628,-0.31932081589659417,35.0
20,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,1.9954493683925412,-0.6082762530298205,1.6068448478531623,-0.020320652405577077,-0.03543072395926238,0.3080873701399778,-0.10176288320401375,22.0
21,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-1.6484267847661827,2.4490107613590646,-1.040504548711692,-1.0122759310611165,-1.8146907011948312,44.0
22,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-1.3771541487145706,0.16079504465798852,-1.2889521209697996,-1.130426621647794,-1.0521756824795114,34.1
23,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,-0.5011402523360263,1.6439898730535687,1.6068448478531623,-1.2881305318505363,0.7136464924971161,1.1196366260411914,0.789779072898779,18.0
24,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,0.521754303646714,-0.020320652405577077,-1.3282262700149898,-1.3920945842362746,-1.094286163122574,26.0
25,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,0.7930269396983262,-0.020320652405577077,-0.8239495141458277,-0.9932973149062471,-0.25544384784679963,26.0
26,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,1.0642995757499383,1.4286049241029477,0.1416516676796243,-0.618546648698019,-0.35180580324231847,21.0
27,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,1.9954493683925412,-0.6082762530298205,1.3355722118015503,-0.020320652405577077,0.6476629494417726,0.5446300942779855,0.1827148852933885,16.0
28,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,0.7930269396983262,1.9719520152936445,-1.3516411455751751,-1.0122759310611165,-2.0422045300708924,26.0
29,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,1.0642995757499383,0.8852578329122509,-0.4606104878903628,-0.6031905534805785,-0.736027330573307,22.0
30,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,-0.5011402523360263,1.6439898730535687,0.25048166759510193,-0.5636677435962738,1.5479331199736615,1.362196912731145,1.1001677359964932,15.0
31,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,1.9954493683925412,-0.6082762530298205,-0.5633362405597343,0.5954727176105457,0.40482994694313706,0.6013207074586602,-0.25544384784679963,19.4
32,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,-0.5011402523360263,1.6439898730535687,-0.8346088766113464,-0.20143634946914266,0.8137844743401977,0.8613226313976897,0.6782979039065069,19.2
33,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-1.3771541487145706,0.9939272511503905,-0.29074985735606884,-0.618546648698019,-0.8118293015388798,31.6
34,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,-0.5011402523360263,1.6439898730535687,0.7930269396983262,-1.2881305318505363,1.566930070598238,1.6092832486094415,1.1965296913920147,13.0
35,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-1.6484267847661827,0.2332413234834145,-1.2712439138229006,-1.130426621647794,-1.094286163122574,38.0
36,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,-0.5011402523360263,1.6439898730535687,0.521754303646714,0.16079504465798852,1.701677994064942,1.0892517256753367,1.000423977162907,14.0
37,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,1.0642995757499383,0.5230264387851197,-1.0471284713513618,-1.0027622913178609,-0.5902309908320821,25.0
38,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,-0.5011402523360263,1.6439898730535687,1.0642995757499383,0.16079504465798852,1.4301082749720104,1.0892517256753367,1.000423977162907,13.0
39,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,-0.5011402523360263,1.6439898730535687,1.6068448478531623,-0.5636677435962738,1.6841592519313162,1.4143242711849886,2.219803426201146,10.0
40,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,-0.5011402523360263,1.6439898730535687,1.0642995757499383,-0.5636677435962738,1.2654716959249908,1.1196366260411914,0.789779072898779,13.0
41,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,0.521754303646714,-0.020320652405577077,-1.077091176435964,-1.150873225863747,-0.7736756353323074,24.0
42,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-1.6484267847661827,-0.09276693123100305,-1.2978397065300702,-0.8656329845763154,-0.8118293015388798,36.0
43,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,0.521754303646714,-0.38255204653270825,-0.7699123531161722,-1.0122759310611165,-0.6621944663400328,26.0
44,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,-0.5011402523360263,1.6439898730535687,0.25048166759510193,-0.7447834406598395,1.716084596234273,1.3674762283064201,1.1583760251854371,14.0
45,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,-0.5011402523360263,1.6439898730535687,0.7930269396983262,-1.6503619259776674,1.7746179294000628,1.7856450960887984,2.219803426201146,13.0
46,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,1.9954493683925412,-0.6082762530298205,1.3355722118015503,-0.20143634946914266,0.4829978648572789,0.7395890717024384,0.04403345653721366,19.0
47,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-0.8346088766113464,-0.31010576770728226,-1.040504548711692,-1.130426621647794,-1.0106799753771616,37.3
48,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,0.7930269396983262,1.4286049241029477,-0.6184674329335371,-0.33330640741058754,-0.8897082952160928,21.0
49,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-0.020790968456510135,-0.4912214647708479,-1.3752126435406318,-1.150873225863747,-0.9697813495614099,29.0
50,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,-0.5011402523360263,1.6439898730535687,1.3355722118015503,-0.7447834406598395,1.3133007978692381,1.3674762283064201,1.2528167872300882,14.0
51,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,1.0642995757499383,-0.020320652405577077,-0.8037817129006913,-0.7297628809142883,-0.10176288320401375,24.0
52,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,1.3355722118015503,-0.020320652405577077,-0.8255056748276515,-0.33330640741058754,-0.25544384784679963,28.0
53,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-1.6484267847661827,-0.38255204653270825,-0.9912180696778379,-0.618546648698019,-0.31932081589659417,36.0
54,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,1.9954493683925412,-0.6082762530298205,-1.6484267847661827,-0.31010576770728226,-0.03294383196704341,0.6013207074586602,0.36615952979361377,22.0
55,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,1.9954493683925412,-0.6082762530298205,0.521754303646714,0.8852578329122509,0.8400789163004849,0.7978741691299414,0.3149436314726991,16.0
56,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,-0.5011402523360263,1.6439898730535687,0.25048166759510193,-0.7447834406598395,0.41688506175484685,0.8263424053185735,0.3149436314726991,20.0
57,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,1.9954493683925412,-0.6082762530298205,0.25048166759510193,0.16079504465798852,0.0639104604185323,0.6013207074586602,0.04403345653721366,20.0
58,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,1.6068448478531623,0.7041421358486852,-0.6568355133739048,-0.8833402857694976,-0.10176288320401375,25.0
59,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,1.3355722118015503,-0.5636677435962738,-0.881990111679876,-0.7297628809142883,-0.10176288320401375,25.0
60,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,-0.5011402523360263,1.6439898730535687,0.7930269396983262,-1.6503619259776674,1.93181268228564,1.847675447018306,2.29095703130193,12.0
61,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,1.9954493683925412,-0.6082762530298205,-0.020790968456510135,0.740365275261399,0.2648621518858436,0.6013207074586602,-0.25544384784679963,22.5
62,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,1.9954493683925412,-0.6082762530298205,-0.8346088766113464,-0.962122277136118,-0.20487675059794272,0.058328977690572326,0.4412935638616501,26.8
63,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,0.25048166759510193,0.5230264387851197,0.11553080423083278,-0.618546648698019,-0.31932081589659417,23.0
64,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-0.5633362405597343,-0.27388262829456866,-0.45500137280761627,-0.4143587301775282,-0.10176288320401375,21.1
65,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-0.020790968456510135,0.4868032993724061,-0.8946661174586107,-0.6812780410657077,-0.5549211522308104,25.0
66,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-0.5633362405597343,-0.056543791818290064,-0.17886980003546743,-0.33330640741058754,-0.31932081589659417,25.1
67,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,0.25048166759510193,-0.5636677435962738,-1.3752126435406318,-1.150873225863747,-0.9697813495614099,29.0
68,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,-0.5011402523360263,1.6439898730535687,-0.5633362405597343,-0.020320652405577077,0.5710078076734347,0.8121630343722348,0.3149436314726991,19.9
69,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,-0.5011402523360263,1.6439898730535687,1.6068448478531623,-2.0125933201047985,1.4684698611989557,1.7387970532102317,1.9856716538130053,15.0
70,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,1.3355722118015503,1.247489227039382,-0.608208544154679,-0.33330640741058754,-0.8897082952160928,22.0
71,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,-0.5011402523360263,1.6439898730535687,0.7930269396983262,-0.925899137723405,1.2671911035252001,1.362196912731145,1.6346884245322029,13.0
72,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,1.9954493683925412,-0.6082762530298205,-0.29206360450812224,-0.38255204653270825,-0.057892083475036674,-0.25565590149095524,-0.04254396095396949,22.0
73,9.504384952922155,-1.0221429055679958,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,0.7930269396983262,-0.7447834406598395,-1.0504451076495736,-1.6159051559349535,-0.25544384784679963,18.0
74,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,1.9954493683925412,-0.6082762530298205,-1.3771541487145706,0.3781338811342677,0.6742048104250247,0.5446300942779855,-0.4179112351102181,17.6
75,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,1.0642995757499383,-0.20143634946914266,-0.9846983160942537,-0.9932973149062471,-0.5902309908320821,28.0
76,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,-0.5011402523360263,1.6439898730535687,0.7930269396983262,-0.925899137723405,1.2516861495160168,1.362196912731145,1.1001677359964932,15.0
77,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,-0.5011402523360263,1.6439898730535687,1.6068448478531623,-1.2881305318505363,0.6415094103809337,1.1014656238422136,1.1965296913920147,16.0
78,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,1.6068448478531623,-0.38255204653270825,-1.040504548711692,-1.0122759310611165,-0.31932081589659417,27.0
79,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,1.9954493683925412,-0.6082762530298205,-0.5633362405597343,1.1388198088012425,0.8284167132458916,0.5446300942779855,0.3149436314726991,18.6
80,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-0.020790968456510135,-0.23765948888185565,-0.3760266616027497,-0.33330640741058754,-0.19297088350764316,25.0
81,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,1.9954493683925412,-0.6082762530298205,0.25048166759510193,-0.38255204653270825,0.14756132159980062,0.03681246951075778,-0.04254396095396949,18.0
82,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,-0.5011402523360263,1.6439898730535687,1.0642995757499383,-0.7447834406598395,1.2971457230492691,1.1847773922570324,1.1965296913920147,15.0
83,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-1.3771541487145706,0.30568760230884046,-1.4898520288140926,-1.2349967507530664,-1.2244954382013729,39.0
84,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,-0.5011402523360263,1.6439898730535687,-0.29206360450812224,-1.2156842530251102,1.4554574270946923,1.6092832486094415,1.8684424435203058,15.5
85,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-1.1058815126629584,-0.09276693123100305,-1.546690774043296,-1.171548288485318,-1.31473811146078,29.8
86,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,1.9954493683925412,-0.6082762530298205,-1.6484267847661827,0.30568760230884046,0.10120102857797252,0.14197706607831687,0.3149436314726991,25.0
87,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,1.9954493683925412,-0.6082762530298205,-0.8346088766113464,-0.056543791818290064,0.44304485382238956,0.5933276114274093,0.4412935638616501,21.5
88,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,-0.5011402523360263,1.6439898730535687,-0.29206360450812224,1.247489227039382,1.2326425345756076,0.8121630343722348,0.3149436314726991,17.0
89,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,1.9954493683925412,-0.6082762530298205,0.521754303646714,0.5230264387851197,0.9817585794892053,0.7395890717024384,0.04403345653721366,16.0
90,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-0.8346088766113464,0.6316958570232593,0.03476686930627364,-0.33330640741058754,-0.31932081589659417,22.3
91,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,1.9954493683925412,-0.6082762530298205,-1.3771541487145706,1.4648280635156612,0.3495081544667925,-0.2683734694483429,-0.736027330573307,30.7
92,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-0.29206360450812224,0.30568760230884046,-1.2889521209697996,-1.0122759310611165,-1.094286163122574,30.0
93,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-1.6484267847661827,0.2332413234834145,-0.37191872353499894,-0.7462109790279522,-0.4179112351102181,31.0
94,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,1.9954493683925412,-0.6082762530298205,-0.5633362405597343,1.3199355058648081,0.7446856759843182,0.5933276114274093,0.1827148852933885,19.2
95,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,1.9954493683925412,-0.6082762530298205,-0.020790968456510135,0.4143570205469801,1.0179207456543227,0.00406119233068758,0.5622652440227188,16.5
96,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,1.0642995757499383,-0.38255204653270825,0.08681274398171074,-0.6031905534805785,0.36615952979361377,18.0
97,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,-0.5011402523360263,1.6439898730535687,0.7930269396983262,-0.925899137723405,1.7138137815449794,1.4143242711849886,1.5522940916141015,13.0
98,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-0.5633362405597343,-0.4912214647708479,-0.3925064693772054,-0.4143587301775282,-0.10176288320401375,27.5
99,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,1.9954493683925412,-0.6082762530298205,1.6068448478531623,-0.020320652405577077,-0.10959491041507312,0.3174092984394289,-0.04254396095396949,18.0
100,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,-0.5011402523360263,1.6439898730535687,1.0642995757499383,-1.6503619259776674,1.6978769735187382,1.7387970532102317,2.1257199522538053,11.0
101,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,1.9954493683925412,-0.6082762530298205,0.25048166759510193,1.9719520152936445,1.0972774174002025,0.5933276114274093,0.3149436314726991,17.0
102,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,-0.5011402523360263,1.6439898730535687,1.6068448478531623,-2.210009429904085,1.4448493293565565,1.7856450960887984,2.219803426201146,14.0
103,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,1.6068448478531623,1.7908363182300788,-1.5658425918724839,-1.0122759310611165,-2.0422045300708924,26.0
104,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-0.8346088766113464,-0.8534528588979791,-0.9265570663938463,-0.8656329845763154,-0.9697813495614099,34.2
105,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-1.3771541487145706,0.2332413234834145,-1.1840135736089819,-0.9932973149062471,-1.1804262538255406,34.4
106,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-1.3771541487145706,0.19701818407070215,-1.7128983854737414,-1.3458322032881997,-1.4079400827016006,35.1
107,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,0.7930269396983262,-0.5636677435962738,-0.3623521166717764,-0.713459701847882,-0.22403573319984466,20.0
108,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,0.25048166759510193,-0.38255204653270825,0.10120102857797252,-0.6031905534805785,-0.013390828935714093,22.0
109,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,-0.5011402523360263,1.6439898730535687,-0.8346088766113464,-0.12899007064371668,1.027133628827887,1.1847773922570324,0.8970523870080014,18.2
110,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-1.6484267847661827,0.0521256264198489,-1.3246377505534326,-1.130426621647794,-1.094286163122574,32.0
111,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-0.8346088766113464,-0.5636677435962738,-1.3971117868710234,-1.171548288485318,-0.929462865691624,31.9
112,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,1.0642995757499383,0.3419107417215541,-0.8851548409511547,-0.5879608473109628,-0.3846663478924668,21.0
113,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,1.0642995757499383,0.16079504465798852,-0.6272845996854097,-0.5879608473109628,-0.3846663478924668,22.0
114,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-1.1058815126629584,0.30568760230884046,-1.229103790650761,-1.2349967507530664,-1.1804262538255406,37.2
115,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-1.3771541487145706,-0.27388262829456866,-0.31759894576619646,-0.6340312482978803,0.04403345653721366,32.9
116,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,-0.5011402523360263,1.6439898730535687,-0.5633362405597343,-0.8534528588979791,0.9386232385814963,1.1847773922570324,1.000423977162907,19.4
117,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,1.9954493683925412,-0.6082762530298205,0.25048166759510193,1.4286049241029477,0.3472771155782624,0.7395890717024384,-0.8897082952160928,15.0
118,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,0.7930269396983262,0.3419107417215541,-0.6509054727541176,-0.8135056261224719,-0.13184152848416997,22.0
119,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,1.9954493683925412,-0.6082762530298205,1.6068448478531623,0.16079504465798852,-0.35553469182014147,0.32668450008507366,-0.4179112351102181,21.0
120,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-1.1058815126629584,-0.20143634946914266,-0.5703634588244285,-0.6340312482978803,-0.19297088350764316,37.0
121,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,1.9954493683925412,-0.6082762530298205,1.6068448478531623,-0.20143634946914266,-0.2734070112640437,0.3174092984394289,-0.25544384784679963,21.0
122,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,1.9954493683925412,-0.6082762530298205,0.521754303646714,0.5230264387851197,0.5405065432646836,0.7395890717024384,0.04403345653721366,15.0
123,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-1.6484267847661827,0.740365275261399,-1.3156824069619746,-1.130426621647794,-1.0521756824795114,31.0
124,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,0.25048166759510193,-0.20143634946914266,-0.21271641079844714,-0.6972989104429632,-0.10176288320401375,23.0
125,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-0.29206360450812224,0.16079504465798852,-0.15305337829392723,-0.19334702284903107,-0.31932081589659417,24.5
126,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-0.020790968456510135,2.4066296882462015,-1.2012877543108462,-1.2566390893265869,-1.8146907011948312,29.0
127,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-0.29206360450812224,-0.5274446041835609,-0.9426114258552577,-1.0122759310611165,-0.6621944663400328,30.5
128,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,1.9954493683925412,-0.6082762530298205,0.25048166759510193,1.9719520152936445,0.6404827750330397,0.7395890717024384,-0.8897082952160928,15.0
129,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-1.3771541487145706,-0.23765948888185565,-0.9026118385402756,-0.8656329845763154,-1.2692586539454234,34.7
130,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-1.6484267847661827,1.10259666938853,-0.2840694272857698,-0.7462109790279522,-0.31932081589659417,27.0
131,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-0.020790968456510135,-0.020320652405577077,-0.5271951875985416,-0.8307187628437782,-0.3846663478924668,28.0
132,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,0.7930269396983262,-0.020320652405577077,0.007838510500419319,-0.6031905534805785,0.36615952979361377,19.0
133,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,-1.1058815126629584,-0.31010576770728226,-1.0174183822424294,-0.9932973149062471,-0.736027330573307,41.5
134,-0.10521459357478402,-1.0221429055679958,-0.08574929257125448,-0.5011402523360263,1.6439898730535687,-0.29206360450812224,-1.1070148347869706,1.0728401814748976,1.1075424728307697,1.1001677359964932,17.5
135,-0.10521459357478402,0.978336781043653,-0.08574929257125448,-0.5011402523360263,-0.6082762530298205,0.521754303646714,0.3419107417215541,-0.8962538290451557,-0.9932973149062471,-0.4855907528300026,29.0
